video_id,title,description,view_count,like_count,comment_count,duration
kethen-QaFM,Leyligül Hanımın Muhteşem Değişimi @BizeKaldi,"Bize Kaldı konuğumuz Ceyda Kasabalı deneğimiz oldu. Fırat hiç bilmeden nasıl makyaj yapacak ? İyi seyirler :)

Bize Kaldı kanalında ki video : https://www.youtube.com/watch?v=SE17PxVVYpU 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2357308,116016,3629,1463
tGh-P7aGQE4,Ev Yapımı Aşk Hamburgeri Ve Sos !,"Sevgililer gününe özel harika bir menü hazırladık ! Dışarıda bulabileceğiniz en güzel hamburgerin daha iyisini evde yapmak mümkün 

Hamburger sosu
Mayonez
Hardal
Sriracha sos
Turşu suyu
1 küçük turşu

Patates Kızartması sosu
1 soğan
Ketçap
Tuz
Karabiber
Kırmızı Biber
Worcestershire sos


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4012864,208444,7096,1506
W4zOzEepDk8,Düşük Bütçeli Talk Şov @orkunisitmak,"Yepyeni bir program ile karşınızdayız. Düşük bütçeli talkshow ilk bölüm konuğumuz Orkun Işıtmak 
iyi seyirler dileriz umarım keyif alırsınız :) 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4146479,227166,7112,1716
YJRyEDmCqLw,Cancık Ceyda Uyku Sorunu #Shorts,Uyumadan önce yapılması gerekenler .. iletişim: noluyoya@temtalent.com,13362047,306566,1639,25
6wTaDhQUNzU,1.500.000 TL lik Koleksiyon Evleri Turu !,"Yıllarca süren bir emekle toplanmış bu harikaları sizler içn gezdik. Hobisine bu derece bağımlı ve keyif alan insanların evlerine turlarımız devam edecek iyi seyirler. 

Beril ( Weebqueen)
https://www.youtube.com/c/WeebQueenn
https://www.instagram.com/weebqueenn/
https://www.twitch.tv/theweebqueen
Ahsen ( birotakununkoleksiyonu )
https://www.instagram.com/birotakununkoleksiyonu
https://www.youtube.com/user/crazyanimetor


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4966675,218109,10085,1482
TBAlNLcJUpc,Takipçilerimizin İnstagramlarını Kopyaladık !,"Sizlerin fotoğraflarını kopyaladık. Elimizden geldiğince eğlenceli bir şekilde kopyalamaya çalıştık. Umarım herkese güzel bir anı bırakmış oluruz iyi seyirler . 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4069898,200313,7099,1577
CMsOsaEQoQc,Ne Güzel Sıcacık Yüzüyor #Shorts,Videonun tamamı için : https://www.youtube.com/watch?v=544Mt3Wjhuk iletişim: noluyoya@temtalent.com,23258999,418594,2655,32
HRK_4DsWOb8,Cancık Ceyda'nın Finallerle Derdi #Shorts,Küçük kardeş sorunları hep aynıdır ... iletişim: noluyoya@temtalent.com,9651674,291123,2291,30
beJIMTQzkxY,Noluyo Ya Katil Kim ? Beraber Araştırıyoruz !,"Noluyo ya yeni bir dava dosyasını aralıyor. Dedektiflerimiz acaba doğru soruları sorup sonuca ulaşabilecekler mi ? Gereken tüm kanıtlar elimizde hep beraber arıyoruz iyi seyirler ! 

Oyuncular
Mert Denizmen
Pelin Abay
Sibel Şişman
Ilgıt Uçum
Berk Türkmani


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3181775,200872,11715,1982
VnupfBL9DJ8,Yıl Başıma Gelmeyen Kalmadı ! Vlog,"Son derece talihsiz bir yılbaşı akşamı geçirdik. Olan Fırat'a oldu ama televizyon bile bu geceden nasibini aldı. Hediyelerde bile hüsran yaşanan bu akşamdan umarım keyif alırsınız iyi seyirler.

LockNess destekleri ile :
Ön Satışa Katılmak için: https://trustpad.io/pool/lockness

İnternet Sitesi: https://lockness.io/

Telegram Grubu: https://t.me/LocknessOfficial

Tüm Linkler: https://linktr.ee/Lockness_Offic



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",6683151,211380,7925,2302
d3UNTK1ijLU,Cancık Ceyda Kangal Değil Bu ! #Shorts,Cancık Ceyda'nın Hayvan Sevgisi iletişim: noluyoya@temtalent.com,18530226,331430,1682,21
ZirLZJFqAew,Cancik Ceyda Bayrama Hazırlanıyor #Shorts,Cancık Ceyda'lar her yerde :) iletişim: noluyoya@temtalent.com,13546457,317759,1678,27
xALzzR0Hx1c,Bunu Atarsam Her Türlü İptal ! #Shorts,Fırat'ın Termale gitme isteği yükseldi :) iletişim: noluyoya@temtalent.com,16027472,474075,1081,45
xBO3uSZ9Zo8,Alevden Gül Çıkartmak #Shorts,Videonun Tamamını izlemek için : https://www.youtube.com/watch?v=SixhwVaKTH4 iletişim: noluyoya@temtalent.com,4848179,104320,245,17
YOa5nbZ2QZ4,Hipnoz Olduk Ne Söylerse Yaptık !,"Hipnoz ile elimizi masaya yapıştırdık. Hatta istemsiz kahkahalar attık ve yalanlarımızı yakaladık. Bu keyifli deneyim umarım hoşunuza gider iyi seyirler.
#görcezgörcez

Korzay Koçak 👇
https://www.youtube.com/channel/UCXVqmn7fDY4_7Hjtnfu7w-g
https://www.instagram.com/korzaykocak/?hl=tr



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4759491,272008,9084,1345
brx2rErqjxQ,Tuttuğun Altın Olsun #Shorts,Videonun tamamını izlemek için : https://www.youtube.com/watch?v=QDI7o5frats iletişim: noluyoya@temtalent.com,8502181,257489,1934,20
KOuM25tDeQE,Fırat Vs Ceyda Sonuç ! #shorts,"Tam videoyu izlemek için : https://www.youtube.com/watch?v=rJsJH2JOu7k

Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",1988506,70492,467,29
lO5LSaUut1s,Öteki Dünyaya Gittim Geldim #shorts,"Tam videoyu izlemek için : https://www.youtube.com/watch?v=Nas8tsYsBBE

Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2495359,77741,396,26
zoFoOxG-PY4,Kankilere Biz Diye Göndermelik #shorts,"Tam videoyu izlemek için : https://www.youtube.com/watch?v=fOUl81tWQh8

Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4988681,110044,548,9
fOUl81tWQh8,3 Malzemeli Nutella Kurabiyesi ! Çok Kolay,"Sadece 3 Malzeme ile efsane 2 kurabiye tarifi. Birisi nutellalı diğeri fıstık ezmeli çok kolay ve çok hızlı yapılabilecek bir atıştırmalık.

   Nutella Kurabiye Malzemeler
Nutella
Un
Yumurta
   Fıstık Ezme Kurabiye Malzemeler
Fıstık Ezmesi
Şeker
Yumurta



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2590796,164663,4671,1407
u2BFZ8San10,Evde Kaskla Gezen Adam #shorts,"Kim demiş etkileyici koku oyun performansını etkilemez diye? #YeniAxeEtkisi 
# işbirliği

Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3313844,141540,875,59
xLPaj86XG-E,Elraenn 'in Kedisi ile Yaşadığı Viking Evi @Elraenn  | Tuğkan Gönültaş,"Bu hafta Elraen ev turu ile geliyoruz  , Elraen ile başlıyor Kedisi ile bitiyor. Son derece keyifli bir misafirlik oldu.  Bizleri harika ağırladı  ve  sizlere de çok eğlenceli bir video oldu iyi seyirler.



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",16335871,587588,12566,2048
AcTpxrpC8sw,Biz Kimiz ? Eşler Yarışıyor,"Bu sefer eşler yarışıyor ve ben kimim biz olarak geri dönüyor. Ceyda ve Fırat’ın ezici üstünlüğünü izliyoruz. İyi Seyirler


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3833671,155454,3881,1337
2wOEfPot0WU,Yan Yattık Çamura Battık #shorts,"Tam videoyu izlemek için : https://www.youtube.com/watch?v=278t463JcuY


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2339436,62374,191,21
278t463JcuY,24 Saat Karavanla Kamp ! Kurgucumuzu Gömdük,"Bu sefer karavan ile kamp yapmaya gidiyoruz. Temel ihtiyaçlarımızı karşıladık ve beklediğimizden daha sorunsuz bir konaklama gerçekleştirdik. Mangalı bu sefer nasıl yaktık görelim İyi seyirler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4751969,221572,7988,1848
eFruwxxnjXY,Güllü Kahve ve Tokyo Brownie Efsane Lezzetler !,"Tiran'da  sokak lezzetlerinin peşindeyiz, tokyo sufle , Güllü kahve , Trüf lokanta  ve tabii ki köfte  ile karın doyuran bir video iyi seyirler !


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2644844,113716,3779,1386
qhEVV9RSNHc,Ceyda ile Diyar Diyar Şaka #shorts,"Tam videoyu izlemek için : https://youtu.be/aQREK1342sA


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2755053,101875,375,10
eOMOX03rgGY,Bir Günlüğüne Veterinermiş Gibi Yap ! @DoBiDa,"Kedi ve Köpeklere tedavi ne kadar zor ? Bir günlüğüne stajyer olarak devasa köpeklerden tatlı kedilerin bakımında  yardımcı olduk. İyi seyirler.

#görcezgörcez

Dobiba Takip etmek için : https://www.youtube.com/channel/UC5rCzT74uQkArcdj7psuyZw


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4562860,169701,4055,1626
EjOGtugUr04,Tribe Bir Girişimiz Vardır Bir De Çıkışımız ! #shorts,"Tam videoyu izlemek için : https://youtu.be/aQREK1342sA


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",6500504,208258,1066,8
aQREK1342sA,TL İle Krallar Gibi Arnavutluk!,"Bi Bakıp Çıkıcaz Arnavutluk ile devam ediyor. Tl nin değerli olduğu yurtdışında hem alışveriş hem yeme içme çok ucuza geliyor iyi seyirler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5658739,179579,6845,2395
KDQBeWuKEy8,KAPI GICIRTISINA OYNAYANLAR #shorts,"KAPI GICIRTISINA OYNAYANLAR


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2620105,99801,587,21
QkXJGWMa_Gk,Süper Saçma İnstagram Ürünleri ! Denedik,"İnstagram'da satılan çok ilginç ürünleri denedik. Bu sefer Fırat gösteriyor ceyda ürünleri test ediyor iyi seyirler.
Bazı ürünler gerçekten çok ilginç ve işe yarar bakalım siz nasıl bulacaksınız. İyi seyirler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",6692080,283212,6685,1540
kW9DX8ZEsCA,Abi Gelemeyiz İşimiz Var. O Sırada Biz  :),Telepati challange yok öyle bi telepati kanıtlandı :) iletişim: noluyoya@temtalent.com,4086117,150835,526,29
UgMUNh2ulaM,Kabus Gibi Bir Korku Evi ! Güler misin Ağlar mısın ?,"Korku evinde bir bebeği kurtarmaya çalışırken zaman zaman ayrı kaldık en zorunda tek başımıza kaldığımız anlar. Umarım eğlenirsiniz iyi seyirler.



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",6282398,228906,6939,1504
a7BsfsdLN-Q,Dünyanın En Kolay Ama Aşırı Lezzetli Pasta Tarifi !,"Tencere de pasta mı olur ? Evet Oluyormuş Hazırlanması kolay malzemeleri harika bir pasta bu sefer herkesin yapabileceği az malzemeli lezzetli bir tarifimiz var.

Trendyol Destekleri İle 
ÇAPÇAP30 koduyla 60 tl ve üzeri siparişlerde geçerli 30 tl indirim 
19-21 Ekim tarihlerinde Muhteşem İkililerde sepette indirim var, https://www.ty.gl/noluyoya_tygo_youtube_4

Malzemeler:
Kreması İçin:
2 su bardağı süt
yarım su bardağı şeker 
2 tane yumurtanın sarısı
2 yemek kaşığı mısır nişastası
2 yemek kaşığı tereyağı
1 paket şekerli vanilya
1 paket bitter veya normal çikolata
1 paket krema 
2 paket bisküvi  
1 paket kremşanti
Çikolata Sosu


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3175914,168125,4601,1558
rZU8LJqhT38,Daha Renkli Daha Lezzetli mi ? Atıştırmalık Testi !,"Patlayan atıştırmalıklar , yerken çarpılanlar komşudan zor şartlarda getirdiğimiz atıştırmalıkları test ediyoruz iyi seyirler.

İletişim: noluyoya@temagency.com
Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5245574,212866,10303,1659
8gBhgtYN_FE,Noluyo Ya Dev Aile Turu  !,"Anne ve Babalarımızı sonunda bir araya getirebildik. Düğünden bu yana ilk defa kaynaşma fırsatı buldular. Fırat'ın annesi kanala önemli müdahalelerde bulunuyor ve Ceyda'ların köy evi çalışmaları devam ediyor iyi seyirler. 

101 Okey Plus Destekleri İle 
101 Okey Plus indirmek için: https://bit.ly/2WFw4R6
50.000 HEDİYE ÇİP LİNKİ (İlk 20.000 kişiye, 13 Ekim'e kadar geçerli): https://bit.ly/3mpOcY3


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5051777,173720,5920,1944
ps0How5uiSw,Daha Büyük Daha Tehlikeli Mi ?,"Bu evde her tür hayvan var , Kedi köpek ve ördekler peki daha büyük daha tehlikeli mi ? Eve hangisi hükmediyor  ? Onlar birlikte yaşamayı öğrenmiş bize de harika bir ders veriyorlar iyi seyirler. 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",10021160,239859,6524,1503
SB-QQghQEsg,Kabus Gibi Bir Noluyo Ya Yemeği !,"Noluyo Ya profesyonel mutfakta neler yapabilir ? Bizim için harika şefimiz için kabus gibi bir yemek deneyimi yaşandı. Bu sefer yemekleri karşılıklı yaptık ve sonucu şefimiz https://www.instagram.com/fatcheff/ kazanan yemeği seçti iyi seyirler.

Malzemeler:

Makarna Hamuru
Semolina 200gr
Yumurta 2 Adet

Ravioli Sosu
Adaçayı 4-5 yaprak
Tereyağı 25gr
Parmesan 20gr
Sarımsak 1diş

Fettina
Antrikot 240gr
Çeri Domates 50gr
Balzamkik Sirket 6gr
Mıstıcanza 100gr
Tereyağı 15gr
Soğan Yarım
Esmer Şeker 5gr
Kekik 3-4 yaprak
Sarımsak 1diş
Cıtronette 15gr

Panna Cotta
Krema 150gr
Süt 150gr
Jelatin 2 yaprak
Şeker 50gr
Remdelenmiş Limon Kabuğu

Çilek Sosu
Çilek 100gr
Su 200gr
Pudra Şekeri 2-3gr


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2138009,100866,3557,2006
u0TcXrOeviY,Çika çika darıldın mı cicim bana :),Böyle Küçükken Bir Şarkı Vardı ! Sizin Var mıydı ? iletişim: noluyoya@temtalent.com,24168329,460576,3634,10
HzSOIIw6CuQ,Daha Garip Daha Lezzetli Mi ? Yurtdışı Atıştırmalık Testi,"Dünyanın her yerinden gelen en garip atıştırmalıkları test ettik. Gerçekten lezzetli mi ? Yoksa tam bir facia mı  ? Özellikle Bir cips atıştırmalık var ki gerçekten yemesi çok zor oldu. Bu sefer ürünlerimiz Dubai'den geliyor.  İyi seyirler
#atıştırmalık   #çikolata


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4690748,212169,7631,1798
txSKDA57VhE,En Acı Atıştırmalıklar !,Köyüne döndüren atıştırmalık Wasabi Cipsi ! iletişim: noluyoya@temtalent.com,1843161,68070,500,22
AQxuWUtWL5s,Yüzünden Dökülen Bin Parça,Ceyda dan şok espriler vol:1 iletişim: noluyoya@temtalent.com,2140806,76224,471,11
gDdKrslGoCk,Sabaha Kadar Tiktok İzlersem Beynim,Karpuzlu Yaz Videosundan Bir Parça :) iletişim: noluyoya@temtalent.com,1733190,74936,608,14
0HUIDf5PMEc,Atlar Çok Asil Tükürüyor,Tam video kanalda :) İyi seyirler ! iletişim: noluyoya@temtalent.com,1984615,53991,318,30
wNSpX4cGi_Q,Tüküren Devasa Atlarla Bir Gün !,"Bu hafta asil atların yanında olabildiğince saçmaladık. Hem bakımlarını yaptık hemde uzunca yol teptik iyi seyirler.

Ekoterra instagram: https://instagram.com/ekoterratr


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4063741,156712,4845,1461
IMeT3Tew8mY,Kurgucu Utku | Ünlülerde Yatıya KaL !,"Bu haftaki  yeni ünlülerde yatıya kal videomuz , Kurgucu Utku ile devam ediyor. Utku Ve Pelin ile bu sefer güvenli bir şekilde geceyi geçireceğiz. Sizlere de çok eğlenceli bir video oldu iyi seyirler.
 #noluyoya #yatıyakal

Bize destek olmak için kanalımıza katılabilirsiniz :)
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",9533923,349478,12402,2216
Id7lvKFzWsk,Ceyda'nın Yeni Motoru ! Ne Kadar Yavaş Gidebilir ?,"Sonunda Ceyda Kasabalı motosikletine kavuştu . Motosiklet Ehliyeti olmadan kullanılabilen tam bir başlangıç makinasını Yamaha Neo's 4 ü  Mototaş'dan  teslim aldık. Eğitimini tamamladığında bakalım neler olacak iyi seyirler.

Mototas Ve Yamaha Destekleri İle 
Ekipmanlarımız için : https://www.mototas.com.tr/
Yamaha Neo's 4 : https://www.yamaha-motor.eu/tr/tr/products/scooters/50cc/neo-s-4/
Adarat İleri Sürüş Akademisi : https://www.instagram.com/adaratakademi/


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2769617,137200,6613,1305
3c7gc9xq9KM,Kapat Annem Kapat Kurabiyesi !,"Kapat Annem Kapat Serpil Albayram'dan harika bir kurabiye tarifi geliyor. Tadı da görüntüsü de mükemmel. Her ne kadar Fırat albayram 'ın kurabiyesi daha çok beğenilse de Anne kurabiyesi bir başka oluyor iyi seyirler.

Trendyol Destekleri İle 
Trendyol Market'ten yapacağınız 60tl ve üzeri alışverişlerde 30 tl indirim kodu kazanmak için Sınrlı sayıda NOLUYOYA30  kodu ile alışveriş Yapabilirsiniz : https://www.ty.gl/noluyoya_tygo_youtube_3

Kurabiye malzemeler
5 bardak Un
Bir Paket Yağ
Bir Paket Kakao
Bir Paket Kabartma tozu



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3101338,199399,5401,1483
nFwYV5PwSSg,Kabus Gibi Bir Balayı,"Aşırı gerçekçi balayı rutinimizi beş sene sonra gerçekleştirmeyi başardık. Geç kalınsa da yaşanması gereken tüm klişeleri gerçekleştirdik. Kapat Annem Kapat'ın eli de öpüldü tam oldu iyi seyirler. 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4193744,180486,5636,2300
jwXKeO5gbao,Kozalak Adam Ve Yarasa Uçuşu !,"Bu sefer Ceyda Kasbalı''nın yakından tanıdığı bir sporu Fırat Albayram test ediyor. Uzaktan bakınca basit görünse de gerçekten çok zormuş. Yer çekimine meydan okumak kolay değil iyi seyirler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",7065812,280722,9349,1569
PsjFYIQco7E,Bir anda hayat tersine dönse :),Videonun Tam Hali Yakında Kanalda olacak :D iletişim: noluyoya@temtalent.com,6175688,147466,924,16
xSdg5aAaMNo,Motosiklet uzun sürüşlere hazırlık !!,Gelecek içeriklerimiz için sizlere kısa bir tanıtım oldu iyi seyirler :) iletişim: noluyoya@temtalent.com,3312769,95888,835,15
xmUOqvd3exU,Kaos Pizzası Deniz Kemal Bey İle 3. Gün,"Deniz Kemal Bey ile kaldığımız 3. gün ardından pizza yapmak için yeni evde mutfağa girdik. Bu zamana kadar çektiğimiz en sesli en karmaşık video oldu iyi seyirler.

Trendyol Destekleri İle 
Trendyol Market'ten yapacağınız 60tl ve üzeri alışverişlerde 30 tl indirim kodu kazanmak için Sınrlı sayıda NOLUYOYA30  kodu ile alışveriş Yapabilirsiniz :  https://www.ty.gl/noluyoya_tygo_youtube_2

Pizza Malzemeler
280gr Un
200gr Ilık Su
1 Paket Kuru Maya
1 Çay Kaşığı Şeker
1 Tatlı Kaşığı Tuz
Fesleğen , Biberiye , Kekik
Sosis, Sucuk , Salam
Rende Kaşar
Mısır ve Siyah Zeytin


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4739321,171243,6316,1546
HPM_s7H5WNs,Kabus Gibi Bir Akşam Yemeği,"Pelin ve Utku için ellerimiz ile mangaldan tavaya kabus gibi bir akşam yemeği hazırladık. Uzun süredir aranan romantizmi sonuna kadar yaşadılar. İyi seyirler.

Mangal yatağında yağda köfte tarifi
1 Adet Yanmayan Mangal
8 Adet Köfte
100 gr Çedar Peyniri
10 gr Dökülmüş Çiçek Yaprağı
40gr Tereyağı



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4135586,163755,5540,1568
eeMJrP-4s7Y,Yeni Bir Motosiklet Aldık ! Can Mobil !!,"Yeni bir motosiklet aldık. 5 senedir bekledim ve dayanamayıp uzun süredir hayalini kurduğum motosikleti satın aldım. Bmw  GS 1250 r motorumuz ve yeni ekipman alışverişimiz videoda iyi seyirler.

Mototaş Destekleri İle 
Mototas 'dan aldığımız ekipmanlar için : https://bit.ly/3BvQuM2
Adarat ileri sürüş akademisi : https://www.instagram.com/adaratakademi


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4257965,129683,4672,1544
pawQA3UB53M,Her Vuruş Bir Milyon Dolar ! Kralların Sporu,"Bu sporda her vuruş bir milyon dolar ! Bodrum tatilimizde golf oynamayı deneyimlediğimiz bu videoda bize en çok keyif veren harika doğası oldu. Kısa bir eğitimin ardından bakalım bu sefer hangimiz daha başarılı olduk iyi seyirler. #Noluyoya

Ramazan Hocanın Youtube Kanalı : https://www.youtube.com/channel/UCGikHULwEE8ifH6BvcC4fwg



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2248803,104618,3216,1862
544Mt3Wjhuk,Karpuz Gibi Bir Noluyo Ya Tatili !,"Karpuz Gibi bol kahkahalı tam 7 günlük bir tatil yaptık. Bu sene ki tatil videosu Bodrum'da geçiyor . Bu sefer karpuz ve şişme cancık ayrıca Utku ve Pelin bizlere eşlik etti. İyi seyirler  #Noluyoya

GeForce Now Destekleri İle 
GeForce NOW’a katılmak için: https://bit.ly/36jlCQu 

En popüler oyunları istediğiniz cihazdan, istediğiniz yerden oynayın! GeForce NOW powered by GAME+ sayesinde 1000’den fazla oyun, tek tuşla oynamaya hazır. 
GAME+’ın destekleri ile.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",13514845,285346,10148,3110
g-uIHyYpV2w,Ferit Wtcn Karakaya'nın Sihirli Evi ve Gizli Geçit Çağrı Ergün @wtcNFerit @AyniSinemalar,"Bu hafta Wtcn ev turu ile geliyoruz  , Wtcn ile başlıyor hype ile bitiyor .Wtcn'nın evinde Çağrı Ergün'den kurtulmak için çok çaba sarf ettik.  Bizleri harika ağırladılar ve  sizlere de çok eğlenceli bir video oldu iyi seyirler.

Wtcn  canlı yayınları kaçırmamak için : https://www.twitch.tv/wtcn
Hype  canlı yayınları kaçırmamak için : https://www.twitch.tv/hype



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4974719,247628,6323,1504
